muni,municode,uf,party,male,occ,edu,yob,votes,elected,valid.votes,coal.votes,pctVV,treat,lat,long,ran.prior,incumbent,log.valid.votes,prior.pctVV,party.prior.pctVV,elec.year,log.total.assets,gini_2000,pt_pres_1998,income_2000,psdb_2000,pt_2000,hdi_2000,time.since.app,num.apps,log.num.apps,edu.scale,match.party,uf.ba,uf.sp,uf.mg,uf.rs,match.num.apps,match.time.since.app
CANDIDO DE ABREU,74853.0,PR,PT,1.0,White collar,Some Superior or More,1958.0,32,0.0,9345.0,259.0,0.3424291064740503,1.0,-24.563333333333333,-51.32916666666667,1.0,0.0,9.142596719889664,0.785024154589372,0.0,2004.0,0.0,0.5899999737739563,0.10354121434453845,108.7509994506836,0.0,0.0,0.6669999957084656,3755.0,1,0.0,3.0,PT,0.0,0.0,0.0,0.0,low,high
CANDÓI,74225.0,PR,PSB,1.0,White collar,Some Superior or More,1957.0,121,0.0,25598.0,2830.0,1.36,1.0,-25.572222222222223,-52.055,0.0,0.0,10.150269502415737,0.0,0.0,2008.0,12.738746450079372,0.640999972820282,0.275602957217307,178.83099365234375,0.4154109223041573,0.0,0.7120000123977661,3841.0,1,0.0,3.0,PSB,0.0,0.0,0.0,0.0,low,highest
CARLÓPOLIS,74918.0,PR,PDT,1.0,Government,Some Superior or More,1954.0,112,0.0,24081.0,1420.0,1.33,0.0,-23.428333333333335,-49.71944444444445,0.0,0.0,10.089178426799686,0.0,0.0,2008.0,12.186920406685564,0.574999988079071,0.05078974746997068,204.96299743652344,0.0,0.0,0.7269999980926514,1981.0,1,0.0,3.0,PDT,0.0,0.0,0.0,0.0,low,lowest
CIANORTE,75051.0,PR,PSDB,1.0,White collar,"More than Primary, Less than Superior",1963.0,92,0.0,33271.0,7481.0,0.27651708695260135,0.0,-23.678055555555556,-52.630833333333335,0.0,0.0,10.412441425669323,0.0,13.083378820960698,2004.0,0.0,0.5509999990463257,0.12275348452328619,312.6300048828125,0.0,0.0,0.8180000185966492,1981.0,5,1.6094379124341003,2.0,PSDB,0.0,0.0,0.0,0.0,high,lowest
COLOMBO,75132.0,PR,PSDB,1.0,White collar,"More than Primary, Less than Superior",1956.0,130,0.0,87593.0,9114.0,0.148413686025139,0.0,-25.357222222222223,-49.19583333333333,1.0,0.0,11.380456365055815,0.13000059091177688,6.242982922649649,2004.0,0.0,0.4729999899864197,0.20643760241943004,236.1580047607422,0.1491529376842016,0.01701545703199542,0.7639999985694885,3841.0,1,0.0,2.0,PSDB,0.0,0.0,0.0,0.0,low,highest
COLOMBO,75132.0,PR,PSC,1.0,Other,"More than Primary, Less than Superior",1965.0,1892,0.0,284107.0,15195.0,1.87,0.0,-25.389722222222222,-49.16777777777777,1.0,0.0,12.557106206750284,1.2911990684187091,8.670784195084082,2008.0,10.830104782127586,0.4729999899864197,0.20643760241943004,236.1580047607422,0.1491529376842016,0.01701545703199542,0.7639999985694885,1181.0,8,2.0794415416798357,2.0,PSC,0.0,0.0,0.0,0.0,high,lowest
COLOMBO,75132.0,PR,PMDB,1.0,Politician,Some Superior or More,1969.0,1846,1.0,284107.0,11396.0,1.82,0.0,-25.292222222222225,-49.224722222222226,1.0,1.0,12.557106206750284,2.5047663626088843,9.017843891635176,2008.0,9.392745258631441,0.4729999899864197,0.20643760241943004,236.1580047607422,0.1491529376842016,0.01701545703199542,0.7639999985694885,1181.0,8,2.0794415416798357,3.0,PMDB,0.0,0.0,0.0,0.0,high,lowest
CRUZ MACHADO,75337.0,PR,PSB,1.0,Other,"More than Primary, Less than Superior",1986.0,39,0.0,27788.0,3181.0,0.36,0.0,-26.021944444444443,-51.35111111111111,0.0,0.0,10.232359551812772,0.0,0.0,2008.0,0.0,0.5899999737739563,0.23318551367331855,141.64100646972656,0.04375110482587944,0.0,0.7120000123977661,573.0,2,0.6931471805599453,2.0,PSB,0.0,0.0,0.0,0.0,medium,lowest
CURITIBA,75353.0,PR,PSDB,1.0,Politician,Some Superior or More,1957.0,14991,1.0,816204.0,71545.0,1.8366731846450153,0.0,-25.498611111111114,-49.263888888888886,1.0,1.0,13.61241960270145,1.8715432805305325,10.021610412607433,2004.0,0.0,0.593999981880188,0.2101548291583641,619.822021484375,0.0643079691836255,0.2746397235065381,0.8560000061988831,3481.0,14,2.6390573296152584,3.0,PSDB,0.0,0.0,0.0,0.0,high,high
CURITIBA,75353.0,PR,PSDB,1.0,Politician,Some Superior or More,1957.0,11189,1.0,2765411.0,163413.0,1.16,0.0,-25.498611111111114,-49.263888888888886,1.0,1.0,14.832699825653485,1.8366731846450153,8.765578213289816,2008.0,14.475977675010789,0.593999981880188,0.2101548291583641,619.822021484375,0.0643079691836255,0.2746397235065381,0.8560000061988831,3481.0,14,2.6390573296152584,3.0,PSDB,0.0,0.0,0.0,0.0,high,high
DIAMANTE DO SUL,74268.0,PR,PDT,1.0,Agriculture,"More than Primary, Less than Superior",1962.0,94,1.0,2164.0,731.0,4.343807763401109,0.0,-25.048055555555557,-52.68527777777778,1.0,0.0,7.679713639966372,2.963719979560552,17.986714358712316,2004.0,0.0,0.6610000133514404,0.17413905133203378,125.53900146484375,0.0,0.0,0.675000011920929,1981.0,2,0.6931471805599453,2.0,PDT,0.0,0.0,0.0,0.0,medium,lowest
DIAMANTE DO SUL,74268.0,PR,PDT,1.0,Politician,"More than Primary, Less than Superior",1962.0,30,0.0,7389.0,581.0,1.18,0.0,-25.048055555555557,-52.68527777777778,1.0,1.0,8.907747686788648,4.343807763401109,17.375231053604438,2008.0,13.275086181158716,0.6610000133514404,0.17413905133203378,125.53900146484375,0.0,0.0,0.675000011920929,1981.0,2,0.6931471805599453,2.0,PDT,0.0,0.0,0.0,0.0,medium,lowest
DOIS VIZINHOS,75418.0,PR,PMDB,1.0,White collar,"More than Primary, Less than Superior",1960.0,410,0.0,18209.0,5568.0,2.2516338074578504,1.0,-25.749722222222225,-53.05555555555555,1.0,1.0,9.809671256331843,2.9738256602009816,18.929656461790138,2004.0,0.0,0.5419999957084656,0.3488912732474964,263.0090026855469,0.3614322846643363,0.0,0.7730000019073486,3381.0,2,0.6931471805599453,2.0,PMDB,0.0,0.0,0.0,0.0,medium,high
ENTRE RIOS DO OESTE,74284.0,PR,PFL,1.0,White collar,Some Superior or More,1961.0,123,0.0,2636.0,1748.0,4.666160849772382,0.0,-24.679166666666667,-54.25277777777778,1.0,1.0,7.877017895622398,7.423392317652136,47.86361674579197,2004.0,0.0,0.5189999938011169,0.3217550274223035,337.95098876953125,0.0,0.0,0.847000002861023,1981.0,1,0.0,3.0,PFL,0.0,0.0,0.0,0.0,low,lowest
FLORAI,75531.0,PR,PDT,0.0,Blue collar,"More than Primary, Less than Superior",1968.0,16,0.0,3754.0,1167.0,0.42621204049014383,0.0,-23.316666666666666,-52.28333333333333,0.0,0.0,8.230577217146454,0.0,4.021937842778794,2004.0,0.0,0.5009999871253967,0.11080817916260954,250.77000427246094,0.535264483627204,0.0,0.7710000276565552,3755.0,1,0.0,2.0,PDT,0.0,0.0,0.0,0.0,low,high
FRANCISCO BELTRAO,75655.0,PR,PT,0.0,White collar,Some Superior or More,1970.0,578,0.0,38714.0,5871.0,1.492999948339102,1.0,-26.07777777777778,-53.05027777777777,0.0,0.0,10.563956570705491,0.0,10.421923596033096,2004.0,0.0,0.5770000219345093,0.2634718051384718,307.968994140625,0.0,0.3527397260273973,0.7910000085830688,3755.0,1,0.0,3.0,PT,0.0,0.0,0.0,0.0,low,high
GRANDES RIOS,79596.0,PR,PT,1.0,Education,Some Superior or More,1969.0,277,0.0,13071.0,454.0,6.16,0.0,-24.18611111111111,-51.42833333333333,1.0,1.0,9.478151314785551,7.4263452641831025,11.638665692719746,2008.0,0.0,0.5400000214576721,0.04635559621835925,135.13600158691406,0.4524336283185841,0.0,0.6949999928474426,557.0,1,0.0,3.0,PT,0.0,0.0,0.0,0.0,low,lowest
INAJÁ,76015.0,PR,PMDB,1.0,Agriculture,Less than Primary,1946.0,16,0.0,5801.0,919.0,0.75,1.0,-22.755277777777778,-52.19888888888889,1.0,0.0,8.665785595466064,2.2739291380222104,60.86726599682707,2008.0,0.0,0.48899999260902405,0.08189655172413793,170.8719940185547,0.0,0.0,0.722000002861023,2422.0,1,0.0,1.0,PMDB,0.0,0.0,0.0,0.0,low,low
INDIANÓPOLIS,79618.0,PR,PT,1.0,White collar,"More than Primary, Less than Superior",1955.0,83,0.0,5625.0,364.0,2.98,0.0,-23.481388888888887,-52.698611111111106,0.0,0.0,8.63497622707262,0.0,23.792270531400966,2008.0,13.122365377402328,0.48100000619888306,0.08601346297681377,195.61500549316406,0.0,0.0,0.7490000128746033,1342.0,2,0.6931471805599453,2.0,PT,0.0,0.0,0.0,0.0,medium,lowest
ITAMBARACÁ,76139.0,PR,PTB,1.0,Government,Less than Primary,1956.0,29,0.0,12322.0,1223.0,0.66,1.0,-23.015833333333333,-50.407777777777774,1.0,0.0,9.419141561574516,1.5591268889421923,29.599424322379466,2008.0,10.53212287826962,0.5099999904632568,0.1169041450777202,165.12399291992188,0.0,0.0,0.7149999737739563,3755.0,2,0.6931471805599453,1.0,PTB,0.0,0.0,0.0,0.0,medium,high
ITAMBARACA,76139.0,PR,PTB,1.0,Government,"More than Primary, Less than Superior",1956.0,65,0.0,4169.0,1296.0,1.5591268889421923,1.0,-23.015833333333333,-50.407777777777774,1.0,0.0,8.335431477880796,1.6643929058663027,35.30695770804911,2004.0,0.0,0.5099999904632568,0.1169041450777202,165.12399291992188,0.0,0.0,0.7149999737739563,3755.0,2,0.6931471805599453,2.0,PTB,0.0,0.0,0.0,0.0,medium,high
JARDIM ALEGRE,76430.0,PR,PSDB,1.0,Government,Less than Primary,1958.0,154,0.0,7136.0,1293.0,2.158071748878924,0.0,-24.179166666666667,-51.693888888888885,1.0,0.0,8.872907674259846,5.349861360300114,18.789756972761378,2004.0,0.0,0.6140000224113464,0.08370870870870871,147.62100219726562,0.43998916282850176,0.0,0.7129999995231628,3580.0,1,0.0,1.0,PSDB,0.0,0.0,0.0,0.0,low,high
JURANDA,84638.0,PR,PTB,1.0,Politician,Some Superior or More,1963.0,504,1.0,14113.0,5700.0,10.73,0.0,-24.4225,-52.84111111111111,1.0,1.0,9.554851637414007,6.103978109871606,7.30372553146706,2008.0,0.0,0.5929999947547913,0.19805703541209652,193.71400451660156,0.0,0.0,0.7310000061988831,1181.0,2,0.6931471805599453,3.0,PTB,0.0,0.0,0.0,0.0,medium,lowest
KALORE,76554.0,PR,PFL,1.0,Government,"More than Primary, Less than Superior",1957.0,375,1.0,3196.0,1887.0,11.733416770963705,0.0,-23.824166666666667,-51.66888888888889,0.0,0.0,8.069655306886165,0.0,13.773717498243148,2004.0,0.0,0.492000013589859,0.09703449667137382,164.8990020751953,0.0,0.0,0.753000020980835,1981.0,2,0.6931471805599453,2.0,PFL,0.0,0.0,0.0,0.0,medium,lowest
LUNARDELLI,84590.0,PR,PP,1.0,White collar,"More than Primary, Less than Superior",1955.0,168,1.0,9525.0,652.0,4.95,1.0,-24.076944444444443,-51.745,0.0,0.0,9.161675199994901,0.0,7.847141190198366,2008.0,11.943414837983129,0.5120000243186951,0.06647707074297902,154.53599548339844,0.0,0.0,0.6919999718666077,3580.0,2,0.6931471805599453,2.0,PP,0.0,0.0,0.0,0.0,medium,high
MANDAGUAÇU,76759.0,PR,PTB,1.0,None,Some Superior or More,1947.0,244,0.0,33861.0,3287.0,2.06,1.0,-23.345,-52.09444444444445,0.0,0.0,10.430019188623737,0.0,27.924005541262616,2008.0,12.04355959836804,0.5199999809265137,0.13747521480502314,237.20799255371094,0.0,0.3530153724871896,0.7620000243186951,2699.0,1,0.0,3.0,PTB,0.0,0.0,0.0,0.0,low,low
MANDIRITUBA,76791.0,PR,PC do B,0.0,Education,"More than Primary, Less than Superior",1953.0,53,0.0,38486.0,2017.0,0.4,0.0,-25.78805555555556,-49.32055555555556,0.0,0.0,10.558049817780505,0.0,5.107741420590583,2008.0,10.239995502805316,0.6019999980926514,0.1876434583014537,229.35899353027344,0.0,0.0,0.7599999904632568,3841.0,4,1.3862943611198906,2.0,PC do B,0.0,0.0,0.0,0.0,high,highest
MANDIRITUBA,76791.0,PR,PSDB,0.0,Government,Some Superior or More,1958.0,453,1.0,38486.0,2375.0,3.42,0.0,-25.87611111111111,-49.365,0.0,0.0,10.558049817780505,0.0,12.866897224439123,2008.0,11.542493975902508,0.6019999980926514,0.1876434583014537,229.35899353027344,0.0,0.0,0.7599999904632568,3841.0,4,1.3862943611198906,3.0,PSDB,0.0,0.0,0.0,0.0,high,highest
MARECHAL CÂNDIDO RONDON,76830.0,PR,PSDB,1.0,Agriculture,Some Superior or More,1962.0,1018,0.0,80539.0,23758.0,3.56,0.0,-24.556944444444444,-54.05444444444444,1.0,1.0,11.296496818137651,4.952239273410585,8.52646414030692,2008.0,11.12285622984002,0.5669999718666077,0.24887212982290755,341.7139892578125,0.0,0.0,0.8289999961853027,3580.0,2,0.6931471805599453,3.0,PSDB,0.0,0.0,0.0,0.0,medium,high
MARECHAL CANDIDO RONDON,76830.0,PR,PSDB,1.0,Politician,Some Superior or More,1962.0,1265,1.0,25544.0,9740.0,4.952239273410585,0.0,-24.556944444444444,-54.05444444444444,1.0,1.0,10.148157734394617,3.197792386981576,9.00900900900901,2004.0,0.0,0.5669999718666077,0.24887212982290755,341.7139892578125,0.0,0.0,0.8289999961853027,3580.0,2,0.6931471805599453,3.0,PSDB,0.0,0.0,0.0,0.0,medium,high
MARILUZ,76899.0,PR,PR,1.0,White collar,"More than Primary, Less than Superior",1956.0,264,1.0,14518.0,1659.0,4.07,1.0,-24.010833333333334,-53.14972222222222,1.0,1.0,9.583144537844786,4.899930986887509,12.957211870255348,2008.0,10.829748417047593,0.5720000267028809,0.11646844530161791,149.52999877929688,0.0,0.0,0.675000011920929,3580.0,2,0.6931471805599453,2.0,minor party,0.0,0.0,0.0,0.0,medium,high
MATELANDIA,76996.0,PR,PMDB,1.0,Blue collar,"More than Primary, Less than Superior",1960.0,152,0.0,8634.0,4333.0,1.7604818160759785,0.0,-25.236666666666668,-53.98777777777778,0.0,0.0,9.063463176115423,0.0,10.062278666503847,2004.0,0.0,0.531000018119812,0.23092583616093068,233.46400451660156,0.0,0.0,0.7599999904632568,3580.0,1,0.0,2.0,PMDB,0.0,0.0,0.0,0.0,low,high
MAUÁ DA SERRA,74543.0,PR,PSC,1.0,Government,Some Superior or More,1964.0,99,0.0,13974.0,4303.0,2.03,1.0,-23.892777777777777,-51.22833333333333,0.0,0.0,9.544953739112396,0.0,0.0,2008.0,0.0,0.5680000185966492,0.07626427406199021,182.73399353027344,0.0,0.0,0.718999981880188,3841.0,1,0.0,3.0,PSC,0.0,0.0,0.0,0.0,low,highest
MERCEDES,74560.0,PR,PSDB,1.0,White collar,Some Superior or More,1961.0,275,1.0,10966.0,3793.0,7.41,0.0,-24.45111111111111,-54.165277777777774,1.0,1.0,9.302554855963994,10.469208211143695,20.967741935483872,2008.0,11.441395950351298,0.5289999842643738,0.23306233062330622,349.0469970703125,0.0,0.0,0.8159999847412109,573.0,1,0.0,3.0,PSDB,0.0,0.0,0.0,0.0,low,lowest
MIRADOR,77038.0,PR,PMDB,1.0,Agriculture,"More than Primary, Less than Superior",1968.0,52,0.0,4997.0,706.0,3.06,0.0,-23.25611111111111,-52.77444444444444,0.0,0.0,8.516593011344206,0.0,19.943622269203665,2008.0,0.0,0.5009999871253967,0.14241325737959606,154.58200073242188,0.0,0.0,0.7239999771118164,573.0,1,0.0,2.0,PMDB,0.0,0.0,0.0,0.0,low,lowest
NOVA AURORA,79650.0,PR,PRP,1.0,Government,"More than Primary, Less than Superior",1954.0,228,0.0,23990.0,13918.0,2.77,1.0,-24.533333333333335,-53.25277777777778,1.0,0.0,10.08539235583374,2.858676687692927,10.106026036773587,2008.0,10.596659732783579,0.5979999899864197,0.16597845601436265,257.1159973144531,0.0,0.11145286774018455,0.7710000276565552,3755.0,1,0.0,2.0,minor party,0.0,0.0,0.0,0.0,low,high
NOVA AURORA,79650.0,PR,PRP,1.0,Government,"More than Primary, Less than Superior",1954.0,213,0.0,7451.0,1517.0,2.858676687692927,1.0,-24.533333333333335,-53.25277777777778,0.0,0.0,8.916103530553727,0.0,0.0,2004.0,0.0,0.5979999899864197,0.16597845601436265,257.1159973144531,0.0,0.11145286774018455,0.7710000276565552,3755.0,1,0.0,2.0,minor party,0.0,0.0,0.0,0.0,low,high
NOVA LARANJEIRAS,74586.0,PR,PMDB,1.0,White collar,Some Superior or More,1970.0,249,0.0,5809.0,1678.0,4.286452057152694,1.0,-25.30638888888889,-52.54277777777778,1.0,1.0,8.667163717992533,3.8715769593956564,19.320113314447593,2004.0,0.0,0.6690000295639038,0.27799647074792994,151.39100646972656,0.0,0.0,0.6970000267028809,2786.0,1,0.0,3.0,PMDB,0.0,0.0,0.0,0.0,low,low
PALMITAL,77372.0,PR,PTB,1.0,White collar,Some Superior or More,1959.0,402,0.0,27104.0,1446.0,4.28,0.0,-24.881944444444446,-52.21083333333333,0.0,0.0,10.207436597451782,0.0,1.329608938547486,2008.0,11.630845824530587,0.6159999966621399,0.1579218548733362,145.07000732421875,0.0,0.0,0.6700000166893005,3755.0,1,0.0,3.0,PTB,0.0,0.0,0.0,0.0,low,high
PARANAGUÁ,77453.0,PR,PCB,1.0,Government,"More than Primary, Less than Superior",1970.0,183,0.0,201066.0,19752.0,0.23,0.0,-25.56388888888889,-48.56888888888889,0.0,0.0,12.211388491352409,0.0,0.0,2008.0,0.0,0.5630000233650208,0.28902163739470355,305.3580017089844,0.3591061170380658,0.0,0.7820000052452087,557.0,6,1.791759469228055,2.0,PCB,0.0,0.0,0.0,0.0,high,lowest
PARANAVAI,77496.0,PR,PMDB,1.0,Other,"More than Primary, Less than Superior",1972.0,962,0.0,42626.0,7660.0,2.2568385492422465,0.0,-23.09,-52.459722222222226,1.0,0.0,10.660219674721183,1.2026726057906458,7.423031573431154,2004.0,0.0,0.5669999718666077,0.10632140137090632,312.97198486328125,0.22167006993259727,0.0,0.7870000004768372,3580.0,2,0.6931471805599453,2.0,PMDB,0.0,0.0,0.0,0.0,medium,high
PATO BRAGADO,74624.0,PR,PMDB,1.0,White collar,"More than Primary, Less than Superior",1953.0,106,0.0,10584.0,5995.0,2.95,0.0,-24.6225,-54.225,1.0,1.0,9.267098705794792,6.080048884815154,30.27803238619004,2008.0,11.887913289828944,0.5490000247955322,0.22775601566871853,292.1700134277344,0.5093167701863354,0.0,0.8209999799728394,3003.0,2,0.6931471805599453,2.0,PMDB,0.0,0.0,0.0,0.0,medium,low
PATO BRAGADO,74624.0,PR,PMDB,1.0,White collar,"More than Primary, Less than Superior",1953.0,199,1.0,3273.0,1674.0,6.080048884815154,0.0,-24.6225,-54.225,1.0,1.0,8.09346227450118,6.170052671181339,24.30398796087284,2004.0,0.0,0.5490000247955322,0.22775601566871853,292.1700134277344,0.5093167701863354,0.0,0.8209999799728394,3003.0,2,0.6931471805599453,2.0,PMDB,0.0,0.0,0.0,0.0,medium,low
PATO BRANCO,77518.0,PR,PSB,1.0,Other,"More than Primary, Less than Superior",1966.0,461,0.0,116324.0,8379.0,1.16,0.0,-26.266111111111112,-52.69416666666666,1.0,0.0,11.664134680071557,1.4144927536231884,0.0,2008.0,9.646944909498986,0.5690000057220459,0.24469015795868773,367.00201416015625,0.0,0.0,0.8489999771118164,573.0,4,1.3862943611198906,2.0,PSB,0.0,0.0,0.0,0.0,high,lowest
PAULA FREITAS,77534.0,PR,PMDB,1.0,White collar,Some Superior or More,1955.0,119,0.0,9108.0,541.0,3.39,0.0,-26.209444444444443,-50.93472222222222,1.0,0.0,9.11690842718363,1.9656019656019657,13.022113022113022,2008.0,10.900324557581122,0.5730000138282776,0.23248922413793102,175.2760009765625,0.3517600396628656,0.0,0.7350000143051147,1342.0,3,1.0986122886681098,3.0,PMDB,0.0,0.0,0.0,0.0,medium,lowest
PAULO FRONTIN,77550.0,PR,PT,1.0,White collar,Less than Primary,1953.0,124,1.0,9785.0,1335.0,2.77,0.0,-26.040277777777778,-50.83083333333334,1.0,0.0,9.188605879830176,1.7803410230692076,8.70110330992979,2008.0,9.98801618339395,0.5590000152587891,0.23543478260869566,177.66000366210938,0.2819094447859045,0.0,0.7350000143051147,573.0,2,0.6931471805599453,1.0,PT,0.0,0.0,0.0,0.0,medium,lowest
PINHAO,77658.0,PR,PT,1.0,Blue collar,"More than Primary, Less than Superior",1964.0,484,1.0,14910.0,2081.0,3.2461435278336683,0.0,-25.686666666666667,-51.645833333333336,1.0,0.0,9.609787407758784,1.4032555528826878,7.713896239275118,2004.0,0.0,0.6119999885559082,0.2298033369646236,155.13699340820312,0.42659927169954887,0.0,0.7129999995231628,3755.0,4,1.3862943611198906,2.0,PT,0.0,0.0,0.0,0.0,high,high
PINHÃO,77658.0,PR,PT,1.0,Blue collar,"More than Primary, Less than Superior",1964.0,571,0.0,50488.0,12375.0,3.26,0.0,-25.686666666666667,-51.645833333333336,1.0,1.0,10.829490963264076,3.2461435278336683,13.957075788061703,2008.0,11.59451466851004,0.6119999885559082,0.2298033369646236,155.13699340820312,0.42659927169954887,0.0,0.7129999995231628,3755.0,4,1.3862943611198906,2.0,PT,0.0,0.0,0.0,0.0,high,high
PONTAL DO PARANA,75523.0,PR,PMDB,1.0,White collar,"More than Primary, Less than Superior",1947.0,296,1.0,8851.0,2787.0,3.3442548864535078,0.0,-25.58138888888889,-48.361666666666665,1.0,1.0,9.088285725968877,2.5531240088804315,11.9092927370758,2004.0,0.0,0.5669999718666077,0.1457367466236646,269.0929870605469,0.0,0.0,0.7879999876022339,3580.0,1,0.0,2.0,PMDB,0.0,0.0,0.0,0.0,low,high
PORECATU,77798.0,PR,PT,1.0,Education,Some Superior or More,1945.0,149,0.0,23774.0,1398.0,1.65,0.0,-22.749166666666667,-51.38361111111111,0.0,0.0,10.07634782554057,0.0,8.595464520848573,2008.0,11.289794413577894,0.5580000281333923,0.19242183725584927,281.66900634765625,0.0,0.2668497624703088,0.7850000262260437,3755.0,1,0.0,3.0,PT,0.0,0.0,0.0,0.0,low,high
PORTO AMAZONAS,77810.0,PR,PDT,1.0,Politician,Some Superior or More,1960.0,185,1.0,6545.0,588.0,6.02,0.0,-25.544722222222223,-49.888333333333335,1.0,1.0,8.786456678344,5.091044221479004,2.303976217019695,2008.0,9.711176264112805,0.5440000295639038,0.211519364448858,225.56399536132812,0.38197879858657247,0.0,0.7739999890327454,573.0,1,0.0,3.0,PDT,0.0,0.0,0.0,0.0,low,lowest
PORTO BARREIRO,75540.0,PR,PMDB,1.0,Agriculture,"More than Primary, Less than Superior",1965.0,202,1.0,2484.0,1972.0,8.132045088566828,0.0,-25.546111111111113,-52.408055555555556,1.0,1.0,7.81762544305337,5.099502487562189,20.149253731343283,2004.0,0.0,0.6000000238418579,0.34151128557409227,161.39599609375,0.0,0.0,0.7160000205039978,2593.0,2,0.6931471805599453,2.0,PMDB,0.0,0.0,0.0,0.0,medium,low
QUARTO CENTENARIO,75582.0,PR,PPS,1.0,White collar,"More than Primary, Less than Superior",1970.0,45,0.0,2988.0,280.0,1.5060240963855422,0.0,-24.279444444444444,-53.07638888888889,1.0,0.0,8.002359546252707,2.126348228043143,10.693374422187981,2004.0,0.0,0.5429999828338623,0.0994787141615986,148.98599243164062,0.398335822487732,0.0,0.699999988079071,1981.0,2,0.6931471805599453,2.0,PPS,0.0,0.0,0.0,0.0,medium,lowest
QUEDAS DO IGUAÇU,79553.0,PR,PT,1.0,Agriculture,Some Superior or More,1981.0,538,1.0,51361.0,2535.0,3.04,0.0,-25.50583333333333,-52.95333333333333,1.0,0.0,10.84663440857928,2.048601299802204,6.477818592822831,2008.0,9.90353755128617,0.6679999828338623,0.2541836515769148,208.78199768066406,0.38340085177106054,0.0,0.746999979019165,812.0,1,0.0,3.0,PT,0.0,0.0,0.0,0.0,low,lowest
QUITANDINHA,78018.0,PR,PMDB,1.0,Blue collar,Some Superior or More,1939.0,82,0.0,8909.0,1701.0,0.9204175552811764,0.0,-25.86722222222222,-49.495555555555555,1.0,0.0,9.094817280720644,2.8355847632956066,6.109285627357917,2004.0,0.0,0.6179999709129333,0.1268765638031693,164.41400146484375,0.0,0.0,0.7149999737739563,3888.0,2,0.6931471805599453,3.0,PMDB,0.0,0.0,0.0,0.0,medium,highest
RAMILÂNDIA,74705.0,PR,PT,1.0,Agriculture,Less than Primary,1966.0,29,0.0,5910.0,827.0,0.96,0.0,-25.076666666666668,-54.08972222222222,1.0,1.0,8.684401110400144,2.7260336210813265,19.809177646524308,2008.0,11.918397239722838,0.5350000262260437,0.16228571428571428,120.80000305175781,0.5108433734939759,0.0,0.6970000267028809,812.0,1,0.0,1.0,PT,0.0,0.0,0.0,0.0,low,lowest
RIO BRANCO DO SUL,78212.0,PR,PHS,1.0,White collar,Less than Primary,1961.0,484,0.0,45379.0,7190.0,2.38,1.0,-25.191944444444445,-49.325,0.0,0.0,10.722804721951764,0.0,0.20052358937224976,2008.0,11.361842541429786,0.5519999861717224,0.19374384236453202,178.95399475097656,0.2578727709624383,0.0,0.7020000219345093,3841.0,1,0.0,1.0,minor party,0.0,0.0,0.0,0.0,low,highest
